#    T [K]    P [Ba]     H2O            CO2            N2O            CO             CH4            NO             NO2            NH3            HCN            C2H2           PH3            C2H4           H2             CS             Na             K         
   110.000 3.000E-05     3.8233E-13     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   110.000 1.000E-04     1.1470E-13     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   110.000 3.000E-04     5.7387E-04     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     1.4953E-22     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   110.000 1.000E-03     1.1470E-14     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   110.000 3.000E-03     3.8233E-15     0.0000E+00     0.0000E+00     0.0000E+00     4.6023E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   110.000 1.000E-02     1.1470E-15     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   110.000 3.000E-02     3.8233E-16     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   110.000 1.000E-01     1.1470E-16     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   110.000 3.000E-01     3.8233E-17     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5320E-01     0.0000E+00     0.0000E+00     0.0000E+00
   110.000 1.000E+00     1.1469E-17     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
